direction,source_dataset,target_dataset,seed,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,adapter_frozen_fraction,event_status,fast_score,slow_score,residual_persistent,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp2_to_Exp1,Exp2,Exp1,3402,10,Exp1,V35_SlowResidual_CalibrationOnly,22890.5,22895.5,22905.5,0.8229203339414892,1.0,unmatched_candidate_event,3.5394563905435206,1.645525241499811,10.324826389193086,26103.350707371555,26109.307520476545,26121.221146686523
Exp2_to_Exp1,Exp2,Exp1,3402,11,Exp1,V35_SlowResidual_CalibrationOnly,23310.5,23440.5,23460.5,1.0674992957947678,1.0,unmatched_candidate_event,0.21170241036392076,2.134913361880606,7.725391375125468,26603.723008190616,26758.600148920326,26782.427401340283
Exp2_to_Exp1,Exp2,Exp1,3402,12,Exp1,V35_SlowResidual_CalibrationOnly,23635.5,23690.5,24025.5,1.0627616329116507,1.0,unmatched_candidate_event,1.9153005291737117,2.1254745268462445,9.27883685164495,26990.91586001489,27056.440804169768,27455.54728220402
Exp2_to_Exp1,Exp2,Exp1,3402,13,Exp1,V35_SlowResidual_CalibrationOnly,27845.5,27955.5,28110.5,10.949450263148305,1.0,unmatched_candidate_event,15.51670021511326,21.892601422686393,4.721752905951863,32006.508875739644,32136.686390532544,32320.118343195267
Exp2_to_Exp1,Exp2,Exp1,3402,14,Exp1,V35_SlowResidual_CalibrationOnly,28420.5,28420.5,28440.5,8.128720252073704,1.0,unmatched_candidate_event,0.021693003240995164,16.253366222134527,6.240888993380811,32686.98224852071,32686.98224852071,32710.650887573964
Exp2_to_Exp1,Exp2,Exp1,3402,15,Exp1,V35_SlowResidual_CalibrationOnly,34600.5,34865.5,35320.5,18.419735975494575,1.0,unmatched_candidate_event,1.0445202533938087,36.83947179852639,12.148611324495342,40000.59144676979,40314.05823475887,40852.27479526843
Exp2_to_Exp1,Exp2,Exp1,3402,16,Exp1,V35_SlowResidual_CalibrationOnly,37185.5,37290.5,37445.5,1.962412126264974,1.0,unmatched_candidate_event,2.137929783957849,3.9248237495030374,7.3818613579700045,43058.371246587805,43182.57506824386,43365.923566878984
Exp2_to_Exp1,Exp2,Exp1,3402,17,Exp1,V35_SlowResidual_CalibrationOnly,39120.5,39390.5,39730.5,4.086967450911925,1.0,unmatched_candidate_event,0.07008533225739351,8.17393484939202,12.418828645443684,45347.270245677886,45666.651501364875,46068.83530482257
Exp2_to_Exp1,Exp2,Exp1,3402,18,Exp1,V35_SlowResidual_CalibrationOnly,39925.5,40235.5,40515.5,5.057221391648099,1.0,unmatched_candidate_event,2.6544530402561826,10.114439798164511,5.483038207055037,46299.49954504095,46666.19654231119,46997.406733394
Exp2_to_Exp1,Exp2,Exp1,3402,19,Exp1,V35_SlowResidual_CalibrationOnly,41365.5,41540.5,42675.5,59.5101858765876,1.0,unmatched_candidate_event,18.48095163762992,119.0203717531752,24.221644557886727,48002.86624203822,48209.87261146497,49552.4567788899
Exp2_to_Exp1,Exp2,Exp1,3402,20,Exp1,V35_SlowResidual_CalibrationOnly,43290.5,43845.5,45080.5,1.9732198030556658,1.0,unmatched_candidate_event,4.063937342439448,3.9464396061113316,27.31771744716925,50279.93630573248,50936.44222020018,52397.315741583254
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,V35_SlowResidual_OnlineAdaptation,27905.5,27945.5,27945.5,0.8424026848144387,1.0,unmatched_candidate_event,3.3583452490560965,1.5766765388383577,6.325576076121624,32077.51479289941,32124.852071005917,32124.852071005917
Exp2_to_Exp1,Exp2,Exp1,3403,1,Exp1,V341_CalibrationOnly,6025.5,6105.5,6810.5,8.09406302379162,1.0,unmatched_candidate_event,,,,6363.552878267758,6448.041919725376,7192.601597570637
Exp2_to_Exp1,Exp2,Exp1,3403,2,Exp1,V341_CalibrationOnly,7570.5,7635.5,10640.5,14.473596124806894,1.0,unmatched_candidate_event,,,,7995.247491418009,8071.439114391144,11619.778597785978
Exp2_to_Exp1,Exp2,Exp1,3403,3,Exp1,V341_CalibrationOnly,10805.5,11120.5,11565.5,3.4479067780554526,1.0,unmatched_candidate_event,,,,11814.612546125461,12186.568265682658,12712.029520295204
Exp2_to_Exp1,Exp2,Exp1,3403,4,Exp1,V341_CalibrationOnly,14355.5,15080.5,15535.5,4.253217751919187,1.0,unmatched_candidate_event,,,,16006.49446494465,16862.58302583026,17399.852398523984
Exp2_to_Exp1,Exp2,Exp1,3403,5,Exp1,V341_CalibrationOnly,15785.5,15795.5,15810.5,1.0488027736262495,1.0,unmatched_candidate_event,,,,17695.055350553506,17706.863468634685,17724.575645756457
Exp2_to_Exp1,Exp2,Exp1,3403,6,Exp1,V341_CalibrationOnly,15985.5,15995.5,16010.5,1.2024319344160834,1.0,unmatched_candidate_event,,,,17931.217712177124,17943.025830258302,17960.738007380074
Exp2_to_Exp1,Exp2,Exp1,3403,7,Exp1,V341_CalibrationOnly,16140.5,16215.5,16265.5,1.268795836451984,1.0,unmatched_candidate_event,,,,18114.243542435426,18202.80442804428,18261.845018450185
Exp2_to_Exp1,Exp2,Exp1,3403,8,Exp1,V341_CalibrationOnly,18300.5,18315.5,18385.5,1.1416913510552433,1.0,unmatched_candidate_event,,,,20664.79704797048,20682.509225092253,20765.16605166052
Exp2_to_Exp1,Exp2,Exp1,3403,9,Exp1,V341_CalibrationOnly,18510.5,18525.5,18545.5,1.3215078083918719,1.0,unmatched_candidate_event,,,,20912.767527675278,20930.47970479705,20954.095940959407
Exp2_to_Exp1,Exp2,Exp1,3403,10,Exp1,V341_CalibrationOnly,19655.5,19690.5,19700.5,2.225826932800931,1.0,unmatched_candidate_event,,,,22264.79704797048,22306.12546125461,22317.933579335793
Exp2_to_Exp1,Exp2,Exp1,3403,11,Exp1,V341_CalibrationOnly,19975.5,20000.5,20090.5,1.5559923251773171,1.0,unmatched_candidate_event,,,,22642.656826568265,22672.177121771216,22778.450184501846
Exp2_to_Exp1,Exp2,Exp1,3403,12,Exp1,V341_CalibrationOnly,20295.5,20330.5,20340.5,1.3019562633601622,1.0,unmatched_candidate_event,,,,23020.51660516605,23061.845018450185,23073.653136531364
Exp2_to_Exp1,Exp2,Exp1,3403,13,Exp1,V341_CalibrationOnly,20805.5,20845.5,20925.5,2.554195699887791,1.0,unmatched_candidate_event,,,,23622.73062730627,23669.963099630997,23764.428044280445
Exp2_to_Exp1,Exp2,Exp1,3403,14,Exp1,V341_CalibrationOnly,21120.5,21190.5,22245.5,10.222915158901497,0.995575221238938,unmatched_candidate_event,,,,23994.68634686347,24078.034251675355,25334.921816828
Exp2_to_Exp1,Exp2,Exp1,3403,15,Exp1,V341_CalibrationOnly,22365.5,23875.5,24435.5,7.357636115761064,1.0,unmatched_candidate_event,,,,25477.88533134773,27276.842889054355,27944.005956813104
Exp2_to_Exp1,Exp2,Exp1,3403,16,Exp1,V341_CalibrationOnly,24800.5,24820.5,24910.5,2.479895993543589,1.0,unmatched_candidate_event,,,,28378.853313477288,28402.680565897244,28509.903201787045
Exp2_to_Exp1,Exp2,Exp1,3403,17,Exp1,V341_CalibrationOnly,25080.5,25215.5,25270.5,2.30858449139243,0.9743589743589743,unmatched_candidate_event,,,,28712.434847356664,28873.268801191363,28938.79374534624
Exp2_to_Exp1,Exp2,Exp1,3403,18,Exp1,V341_CalibrationOnly,27825.5,27905.5,29240.5,24.763274635024494,0.9929577464788732,unmatched_candidate_event,,,,31982.725241995533,32077.51479289941,33657.396449704145
Exp2_to_Exp1,Exp2,Exp1,3403,19,Exp1,V341_CalibrationOnly,29920.5,29940.5,30055.5,1.91274408980712,1.0,unmatched_candidate_event,,,,34462.130177514795,34485.79881656804,34621.89349112426
Exp2_to_Exp1,Exp2,Exp1,3403,20,Exp1,V341_CalibrationOnly,30325.5,30330.5,30395.5,1.0751013452952491,1.0,unmatched_candidate_event,,,,34941.420118343194,34947.33727810651,35024.26035502958
Exp2_to_Exp1,Exp2,Exp1,3403,21,Exp1,V341_CalibrationOnly,30505.5,30780.5,30820.5,2.0246142342677924,1.0,unmatched_candidate_event,,,,35154.43786982248,35479.88165680473,35527.218934911245
Exp2_to_Exp1,Exp2,Exp1,3403,22,Exp1,V341_CalibrationOnly,31055.5,31080.5,31110.5,1.4991019543535424,1.0,unmatched_candidate_event,,,,35805.325443786984,35834.91124260355,35870.414201183434
Exp2_to_Exp1,Exp2,Exp1,3403,24,Exp1,V341_CalibrationOnly,31465.5,31470.5,31475.5,1.0675735473433035,1.0,unmatched_candidate_event,,,,36290.5325443787,36296.44970414201,36302.36686390533
Exp2_to_Exp1,Exp2,Exp1,3403,25,Exp1,V341_CalibrationOnly,31675.5,31685.5,32045.5,2.0477894591099757,1.0,unmatched_candidate_event,,,,36539.05325443787,36550.8875739645,36976.92307692308
Exp2_to_Exp1,Exp2,Exp1,3403,26,Exp1,V341_CalibrationOnly,32580.5,32605.5,32620.5,2.1383224016857283,1.0,unmatched_candidate_event,,,,37610.05917159763,37639.6449704142,37657.396449704145
Exp2_to_Exp1,Exp2,Exp1,3403,27,Exp1,V341_CalibrationOnly,32785.5,32850.5,32940.5,2.3995132043928993,1.0,unmatched_candidate_event,,,,37852.66272189349,37929.585798816566,38036.09467455621
Exp2_to_Exp1,Exp2,Exp1,3403,28,Exp1,V341_CalibrationOnly,33070.5,33075.5,33080.5,1.1126636718974041,1.0,unmatched_candidate_event,,,,38189.94082840237,38195.85798816568,38201.775147928995
Exp2_to_Exp1,Exp2,Exp1,3403,30,Exp1,V341_CalibrationOnly,33460.5,33545.5,33570.5,2.049111042068555,1.0,unmatched_candidate_event,,,,38651.47928994083,38752.07100591716,38781.65680473373
Exp2_to_Exp1,Exp2,Exp1,3403,31,Exp1,V341_CalibrationOnly,33720.5,33760.5,33775.5,2.2568384326893303,1.0,unmatched_candidate_event,,,,38959.17159763313,39006.508875739644,39024.26035502959
Exp2_to_Exp1,Exp2,Exp1,3403,32,Exp1,V341_CalibrationOnly,33960.5,41445.5,45580.5,88.72345254582818,0.9961290322580645,unmatched_candidate_event,,,,39243.19526627219,48097.49772520473,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3403,1,Exp1,V341_OnlineAdaptation,6045.5,6150.5,6725.5,5.731987159448979,1.0,unmatched_candidate_event,,,,6384.675138632163,6495.5670055452865,7102.831991021917
Exp2_to_Exp1,Exp2,Exp1,3403,2,Exp1,V341_OnlineAdaptation,7570.5,8040.5,11565.5,9.488090736148427,1.0,unmatched_candidate_event,,,,7995.247491418009,8549.667896678966,12712.029520295204
Exp2_to_Exp1,Exp2,Exp1,3403,3,Exp1,V341_OnlineAdaptation,14355.5,14895.5,15865.5,4.5779279760269445,1.0,unmatched_candidate_event,,,,16006.49446494465,16644.132841328414,17789.52029520295
Exp2_to_Exp1,Exp2,Exp1,3403,4,Exp1,V341_OnlineAdaptation,15985.5,15990.5,16000.5,1.145230851819873,1.0,unmatched_candidate_event,,,,17931.217712177124,17937.12177121771,17948.929889298895
Exp2_to_Exp1,Exp2,Exp1,3403,6,Exp1,V341_OnlineAdaptation,18760.5,18850.5,18860.5,1.1000993960897933,1.0,unmatched_candidate_event,,,,21207.970479704796,21314.243542435426,21326.051660516605
Exp2_to_Exp1,Exp2,Exp1,3403,7,Exp1,V341_OnlineAdaptation,20805.5,20915.5,21000.5,2.402385541996784,0.775,unmatched_candidate_event,,,,23622.73062730627,23752.619926199262,23852.9889298893
Exp2_to_Exp1,Exp2,Exp1,3403,8,Exp1,V341_OnlineAdaptation,21120.5,21195.5,25255.5,16.72681352583957,1.0,unmatched_candidate_event,,,,23994.68634686347,24083.99106478034,28920.923306031273
Exp2_to_Exp1,Exp2,Exp1,3403,9,Exp1,V341_OnlineAdaptation,25905.5,25905.5,25915.5,1.0274932853299075,1.0,unmatched_candidate_event,,,,29695.309009679822,29695.309009679822,29707.222635889797
Exp2_to_Exp1,Exp2,Exp1,3403,10,Exp1,V341_OnlineAdaptation,27830.5,27890.5,28955.5,42.547780127155015,1.0,unmatched_candidate_event,,,,31988.682055100522,32059.763313609466,33320.11834319527
Exp2_to_Exp1,Exp2,Exp1,3403,11,Exp1,V341_OnlineAdaptation,29100.5,29100.5,29110.5,1.2308902055213462,1.0,unmatched_candidate_event,,,,33491.71597633136,33491.71597633136,33503.55029585799
Exp2_to_Exp1,Exp2,Exp1,3403,12,Exp1,V341_OnlineAdaptation,30785.5,30795.5,30810.5,1.1588332838597581,1.0,unmatched_candidate_event,,,,35485.79881656804,35497.63313609467,35515.38461538462
Exp2_to_Exp1,Exp2,Exp1,3403,13,Exp1,V341_OnlineAdaptation,31685.5,31700.5,31705.5,1.0264904500223497,1.0,unmatched_candidate_event,,,,36550.8875739645,36568.63905325444,36574.55621301775
Exp2_to_Exp1,Exp2,Exp1,3403,14,Exp1,V341_OnlineAdaptation,31835.5,31950.5,31960.5,1.4487524168158834,1.0,unmatched_candidate_event,,,,36728.402366863906,36864.497041420116,36876.331360946744
Exp2_to_Exp1,Exp2,Exp1,3403,15,Exp1,V341_OnlineAdaptation,32570.5,32585.5,32595.5,2.0573145189989868,1.0,unmatched_candidate_event,,,,37598.224852071005,37615.976331360944,37627.81065088757
Exp2_to_Exp1,Exp2,Exp1,3403,16,Exp1,V341_OnlineAdaptation,32860.5,33165.5,33400.5,2.0456243681098085,1.0,unmatched_candidate_event,,,,37941.420118343194,38302.36686390533,38580.47337278107
Exp2_to_Exp1,Exp2,Exp1,3403,17,Exp1,V341_OnlineAdaptation,33705.5,33720.5,33730.5,1.1082355392779273,1.0,unmatched_candidate_event,,,,38941.420118343194,38959.17159763313,38971.00591715976
Exp2_to_Exp1,Exp2,Exp1,3403,18,Exp1,V341_OnlineAdaptation,33995.5,34620.5,35650.5,18.9054681781394,1.0,unmatched_candidate_event,,,,39284.61538461538,40024.24931756142,41242.6296633303
Exp2_to_Exp1,Exp2,Exp1,3403,19,Exp1,V341_OnlineAdaptation,35785.5,35830.5,35930.5,1.6460193068485585,0.8666666666666667,unmatched_candidate_event,,,,41402.3202911738,41455.550500454956,41573.839854413105
Exp2_to_Exp1,Exp2,Exp1,3403,20,Exp1,V341_OnlineAdaptation,36215.5,36220.5,36225.5,1.1921020439341476,1.0,unmatched_candidate_event,,,,41910.964513193816,41916.87898089172,41922.793448589626
Exp2_to_Exp1,Exp2,Exp1,3403,22,Exp1,V341_OnlineAdaptation,36605.5,36700.5,36745.5,1.6781447809824617,0.7931034482758621,unmatched_candidate_event,,,,42372.29299363057,42484.66787989081,42537.89808917198
Exp2_to_Exp1,Exp2,Exp1,3403,23,Exp1,V341_OnlineAdaptation,36925.5,36955.5,36960.5,1.4713561773130086,1.0,unmatched_candidate_event,,,,42750.81892629663,42786.30573248408,42792.22020018198
Exp2_to_Exp1,Exp2,Exp1,3403,24,Exp1,V341_OnlineAdaptation,37110.5,37265.5,37365.5,2.4795507525066296,1.0,unmatched_candidate_event,,,,42969.6542311192,43153.00272975432,43271.29208371247
Exp2_to_Exp1,Exp2,Exp1,3403,25,Exp1,V341_OnlineAdaptation,37575.5,37595.5,37605.5,1.6697320819296009,1.0,unmatched_candidate_event,,,,43519.69972702457,43543.3575978162,43555.186533212014
Exp2_to_Exp1,Exp2,Exp1,3403,27,Exp1,V341_OnlineAdaptation,38065.5,38080.5,38500.5,1.8189145264220214,0.9886363636363636,unmatched_candidate_event,,,,44099.31756141947,44117.06096451319,44613.8762511374
Exp2_to_Exp1,Exp2,Exp1,3403,28,Exp1,V341_OnlineAdaptation,39090.5,39305.5,40240.5,2.7983462726631996,1.0,unmatched_candidate_event,,,,45311.78343949045,45566.105550500455,46672.1110100091
Exp2_to_Exp1,Exp2,Exp1,3403,29,Exp1,V341_OnlineAdaptation,40360.5,40555.5,40570.5,1.1697246449498686,1.0,unmatched_candidate_event,,,,46814.05823475887,47044.72247497725,47062.46587807097
Exp2_to_Exp1,Exp2,Exp1,3403,30,Exp1,V341_OnlineAdaptation,41325.5,41440.5,42600.5,52.54524313257706,1.0,unmatched_candidate_event,,,,47955.550500454956,48091.58325750683,49463.73976342129
Exp2_to_Exp1,Exp2,Exp1,3403,31,Exp1,V341_OnlineAdaptation,43165.5,43195.5,43220.5,2.476934668750792,1.0,unmatched_candidate_event,,,,50132.0746132848,50167.561419472244,50197.13375796178
Exp2_to_Exp1,Exp2,Exp1,3403,32,Exp1,V341_OnlineAdaptation,43365.5,43515.5,43550.5,2.248603203576486,1.0,unmatched_candidate_event,,,,50368.65332120109,50546.087352138304,50587.48862602366
Exp2_to_Exp1,Exp2,Exp1,3403,34,Exp1,V341_OnlineAdaptation,43810.5,43930.5,43995.5,2.9038521670038246,1.0,unmatched_candidate_event,,,,50895.04094631483,51036.9881710646,51113.87625113739
Exp2_to_Exp1,Exp2,Exp1,3403,35,Exp1,V341_OnlineAdaptation,44105.5,44590.5,44920.5,2.6810609826158847,0.9817073170731707,unmatched_candidate_event,,,,51243.99454049136,51817.697907188354,52208.052775250224
Exp2_to_Exp1,Exp2,Exp1,3403,36,Exp1,V341_OnlineAdaptation,45080.5,45200.5,45345.5,2.327830676043934,1.0,unmatched_candidate_event,,,,52397.315741583254,52539.26296633303,52710.78252957234
Exp2_to_Exp1,Exp2,Exp1,3403,1,Exp1,V35_SlowOnly_CalibrationOnly,6070.5,6225.5,6705.5,3.587424433786299,1.0,unmatched_candidate_event,2.234248251730598,7.165034634984783,3.753458635272021,6411.077964087668,6574.775481911804,7081.709730657512
Exp2_to_Exp1,Exp2,Exp1,3403,2,Exp1,V35_SlowOnly_CalibrationOnly,7575.5,7690.5,8985.5,4.763171440281225,1.0,unmatched_candidate_event,8.560516464831153,9.403020229772235,8.975373236142463,8000.5904059040595,8136.383763837638,9665.535055350554
Exp2_to_Exp1,Exp2,Exp1,3403,3,Exp1,V35_SlowOnly_CalibrationOnly,9125.5,9195.5,9305.5,1.7109904688141597,1.0,unmatched_candidate_event,6.217703595099477,3.4102452552525904,17.860498685669747,9830.848708487085,9913.50553505535,10043.39483394834
Exp2_to_Exp1,Exp2,Exp1,3403,4,Exp1,V35_SlowOnly_CalibrationOnly,9795.5,9835.5,9850.5,0.83432174155894,1.0,unmatched_candidate_event,1.9439342307084533,1.6401170782453434,3.696748076853552,10621.992619926199,10669.225092250923,10686.937269372695
Exp2_to_Exp1,Exp2,Exp1,3403,5,Exp1,V35_SlowOnly_CalibrationOnly,15070.5,15080.5,15165.5,0.9129053338533515,1.0,unmatched_candidate_event,0.5466409921097601,1.783500098271345,4.40770579550315,16850.774907749077,16862.58302583026,16962.952029520296
Exp2_to_Exp1,Exp2,Exp1,3403,6,Exp1,V35_SlowOnly_CalibrationOnly,21180.5,21430.5,21450.5,2.2621725315666676,1.0,unmatched_candidate_event,0.0,4.432619870169258,3.2439700063727495,24066.120625465377,24363.96128071482,24387.78853313477
Exp2_to_Exp1,Exp2,Exp1,3403,7,Exp1,V35_SlowOnly_CalibrationOnly,21570.5,21730.5,21755.5,0.9681497994863196,1.0,unmatched_candidate_event,0.0,1.8362339653180448,1.1066732696811408,24530.752047654503,24721.370067014148,24751.15413253909
Exp2_to_Exp1,Exp2,Exp1,3403,8,Exp1,V35_SlowOnly_CalibrationOnly,23805.5,23875.5,24000.5,1.185075037745898,1.0,unmatched_candidate_event,2.3503094635073647,2.3526939630622965,7.997556680500765,27193.44750558451,27276.842889054355,27425.763216679075
Exp2_to_Exp1,Exp2,Exp1,3403,9,Exp1,V35_SlowOnly_CalibrationOnly,27845.5,27950.5,28490.5,5.495546000917263,1.0,unmatched_candidate_event,7.47986938894067,10.939903193900003,13.181978403951495,32006.508875739644,32130.76923076923,32769.8224852071
Exp2_to_Exp1,Exp2,Exp1,3403,10,Exp1,V35_SlowOnly_CalibrationOnly,34600.5,34900.5,35260.5,9.687428102608257,1.0,unmatched_candidate_event,0.23864417762295753,19.368758698019104,8.079358071453996,40000.59144676979,40355.45950864422,40781.30118289354
Exp2_to_Exp1,Exp2,Exp1,3403,11,Exp1,V35_SlowOnly_CalibrationOnly,37235.5,37265.5,37335.5,1.2832777061947014,1.0,unmatched_candidate_event,3.36768566235799,2.5522327012345842,4.432691036135798,43117.515923566876,43153.00272975432,43235.805277525025
Exp2_to_Exp1,Exp2,Exp1,3403,12,Exp1,V35_SlowOnly_CalibrationOnly,39105.5,39310.5,39670.5,3.4451328879681,1.0,unmatched_candidate_event,4.352987582653329,6.88535019764538,11.600505011857258,45329.526842584164,45572.02001819836,45997.86169244768
Exp2_to_Exp1,Exp2,Exp1,3403,13,Exp1,V35_SlowOnly_CalibrationOnly,39910.5,40165.5,40495.5,3.4199452777106734,1.0,unmatched_candidate_event,0.8453455936966201,6.814966014529103,3.2756089868417826,46281.756141947226,46583.39399454049,46973.74886260237
Exp2_to_Exp1,Exp2,Exp1,3403,14,Exp1,V35_SlowOnly_CalibrationOnly,41365.5,41615.5,42600.5,24.500909388278366,1.0,unmatched_candidate_event,4.075644558726413,49.00178428518525,14.795210000690863,48002.86624203822,48298.58962693358,49463.73976342129
Exp2_to_Exp1,Exp2,Exp1,3403,15,Exp1,V35_SlowOnly_CalibrationOnly,43920.5,43930.5,43945.5,1.3965839030603462,1.0,unmatched_candidate_event,0.9834173904982547,2.7931562257229245,17.57965822504983,51025.15923566879,51036.9881710646,51054.73157415833
Exp2_to_Exp1,Exp2,Exp1,3403,1,Exp1,V35_SlowOnly_OnlineAdaptation,8010.5,8210.5,8220.5,1.4823375221558912,0.7674418604651163,unmatched_candidate_event,1.9122668271347607,2.873275829149982,1.925838063861142,8514.243542435424,8750.40590405904,8762.21402214022
Exp2_to_Exp1,Exp2,Exp1,3403,2,Exp1,V35_SlowOnly_OnlineAdaptation,21160.5,21215.5,21275.5,0.962391965654676,1.0,unmatched_candidate_event,0.9936919895670834,1.7659933876339293,10.097126228387944,24042.29337304542,24107.818317200297,24179.300074460163
Exp2_to_Exp1,Exp2,Exp1,3403,3,Exp1,V35_SlowOnly_OnlineAdaptation,27850.5,27930.5,28000.5,1.3833155370902444,1.0,unmatched_candidate_event,1.7257957350643685,2.64780987047184,9.312387063632825,32012.42603550296,32107.100591715975,32189.940828402367
Exp2_to_Exp1,Exp2,Exp1,3403,1,Exp1,V35_SlowResidual_CalibrationOnly,6070.5,6225.5,6240.5,3.587424433786299,1.0,unmatched_candidate_event,2.234248251730598,7.165034634984783,3.753458635272021,6411.077964087668,6574.775481911804,6590.617177185107
Exp2_to_Exp1,Exp2,Exp1,3403,2,Exp1,V35_SlowResidual_CalibrationOnly,7580.5,7690.5,7690.5,4.763171440281225,1.0,unmatched_candidate_event,8.560516464831153,9.403020229772235,8.975373236142463,8006.49446494465,8136.383763837638,8136.383763837638
Exp2_to_Exp1,Exp2,Exp1,3403,3,Exp1,V35_SlowResidual_CalibrationOnly,9125.5,9195.5,9305.5,1.7109904688141597,1.0,unmatched_candidate_event,6.217703595099477,3.4102452552525904,17.860498685669747,9830.848708487085,9913.50553505535,10043.39483394834
Exp2_to_Exp1,Exp2,Exp1,3403,4,Exp1,V35_SlowResidual_CalibrationOnly,15070.5,15080.5,15165.5,0.9129053338533515,1.0,unmatched_candidate_event,0.5466409921097601,1.783500098271345,4.40770579550315,16850.774907749077,16862.58302583026,16962.952029520296
Exp2_to_Exp1,Exp2,Exp1,3403,5,Exp1,V35_SlowResidual_CalibrationOnly,21180.5,21215.5,21245.5,1.3806016302753055,1.0,unmatched_candidate_event,5.640762977836895,2.680069313774221,25.09975570301268,24066.120625465377,24107.818317200297,24143.559195830232
Exp2_to_Exp1,Exp2,Exp1,3403,6,Exp1,V35_SlowResidual_CalibrationOnly,23805.5,23875.5,24000.5,1.185075037745898,1.0,unmatched_candidate_event,2.3503094635073647,2.3526939630622965,7.997556680500765,27193.44750558451,27276.842889054355,27425.763216679075
Exp2_to_Exp1,Exp2,Exp1,3403,7,Exp1,V35_SlowResidual_CalibrationOnly,27845.5,27950.5,28105.5,5.495546000917263,1.0,unmatched_candidate_event,7.47986938894067,10.939903193900003,13.181978403951495,32006.508875739644,32130.76923076923,32314.201183431953
Exp2_to_Exp1,Exp2,Exp1,3403,8,Exp1,V35_SlowResidual_CalibrationOnly,28415.5,28455.5,28455.5,2.434653328038195,1.0,unmatched_candidate_event,0.0,4.807660861416537,4.891934958161976,32681.065088757397,32728.402366863906,32728.402366863906
Exp2_to_Exp1,Exp2,Exp1,3403,9,Exp1,V35_SlowResidual_CalibrationOnly,34600.5,34900.5,35260.5,9.687428102608257,1.0,unmatched_candidate_event,0.23864417762295753,19.368758698019104,8.079358071453996,40000.59144676979,40355.45950864422,40781.30118289354
Exp2_to_Exp1,Exp2,Exp1,3403,10,Exp1,V35_SlowResidual_CalibrationOnly,37250.5,37265.5,37335.5,1.2832777061947014,1.0,unmatched_candidate_event,3.36768566235799,2.5522327012345842,4.432691036135798,43135.2593266606,43153.00272975432,43235.805277525025
Exp2_to_Exp1,Exp2,Exp1,3403,11,Exp1,V35_SlowResidual_CalibrationOnly,39105.5,39310.5,39670.5,3.4451328879681,1.0,unmatched_candidate_event,4.352987582653329,6.88535019764538,11.600505011857258,45329.526842584164,45572.02001819836,45997.86169244768
Exp2_to_Exp1,Exp2,Exp1,3403,12,Exp1,V35_SlowResidual_CalibrationOnly,39910.5,40140.5,40140.5,3.221184796826811,1.0,unmatched_candidate_event,1.2884131816239155,6.418582661423626,4.545004845180811,46281.756141947226,46553.82165605095,46553.82165605095
Exp2_to_Exp1,Exp2,Exp1,3403,13,Exp1,V35_SlowResidual_CalibrationOnly,41365.5,41615.5,42600.5,24.500909388278366,1.0,unmatched_candidate_event,4.075644558726413,49.00178428518525,14.795210000690863,48002.86624203822,48298.58962693358,49463.73976342129
Exp2_to_Exp1,Exp2,Exp1,3403,14,Exp1,V35_SlowResidual_CalibrationOnly,43920.5,43930.5,43945.5,1.3965839030603462,1.0,unmatched_candidate_event,0.9834173904982547,2.7931562257229245,17.57965822504983,51025.15923566879,51036.9881710646,51054.73157415833
Exp2_to_Exp1,Exp2,Exp1,3403,1,Exp1,V35_SlowResidual_OnlineAdaptation,21160.5,21215.5,21230.5,0.962391965654676,1.0,unmatched_candidate_event,0.9936919895670834,1.7659933876339293,10.097126228387944,24042.29337304542,24107.818317200297,24125.688756515265
Exp2_to_Exp1,Exp2,Exp1,3403,2,Exp1,V35_SlowResidual_OnlineAdaptation,27850.5,27930.5,27945.5,1.3833155370902444,1.0,unmatched_candidate_event,1.7257957350643685,2.64780987047184,9.312387063632825,32012.42603550296,32107.100591715975,32124.852071005917
Exp2_to_Exp1,Exp2,Exp1,3404,1,Exp1,V341_CalibrationOnly,885.5,1180.5,1630.5,2.5741823215720125,0.9466666666666667,unmatched_candidate_event,,,,935.1319646157908,1246.685304990758,1721.93616318986
Exp2_to_Exp1,Exp2,Exp1,3404,2,Exp1,V341_CalibrationOnly,5675.5,5680.5,5685.5,1.2382485416282463,1.0,unmatched_candidate_event,,,,5993.913321890679,5999.1938869817795,6004.474452072881
Exp2_to_Exp1,Exp2,Exp1,3404,3,Exp1,V341_CalibrationOnly,6000.5,6100.5,6725.5,6.768588816070986,1.0,unmatched_candidate_event,,,,6337.150052812252,6442.761354634275,7102.831991021917
Exp2_to_Exp1,Exp2,Exp1,3404,4,Exp1,V341_CalibrationOnly,7570.5,7605.5,10360.5,19.81274095043581,1.0,unmatched_candidate_event,,,,7995.247491418009,8036.014760147602,11289.151291512915
Exp2_to_Exp1,Exp2,Exp1,3404,5,Exp1,V341_CalibrationOnly,10475.5,10485.5,10525.5,1.6765163179316425,1.0,unmatched_candidate_event,,,,11424.944649446494,11436.752767527676,11483.985239852398
