direction,dataset,entry_cycle,window_index,center_cycle,cumulative_progression,progression_increment,activity,initial_prior,multi_horizon_residual_dispersion,adapter_support_deficit,bocpd_run_length_entropy,uncertainty,state_id_input_count,rolling_z_used
Exp2_to_Exp1,Exp1,0.0,6006,30040.5,2100.307875733869,0.5956191740389891,0.0005770767335627477,0.0006579688162035625,0.00013781940453129593,0.0,3.0074226210202695,4.100717205885227,0,False
Exp2_to_Exp1,Exp1,0.0,6007,30045.5,2100.5126265195777,0.20475078570868574,0.0002359866317344402,0.0006579688162035625,0.00028564204903866453,0.0,3.0017162795056342,3.8380770270981985,0,False
Exp2_to_Exp1,Exp1,0.0,6008,30050.5,2100.59250754326,0.07988102368236001,0.00012452591163809298,0.0006579688162035625,0.0003501090234133866,0.0,2.9959600431660833,3.7012820211416564,0,False
Exp2_to_Exp1,Exp1,0.0,6009,30055.5,2100.6876940368743,0.0951864936140888,0.0001410832034698569,0.0006579688162035625,0.00029701447323870426,0.0,2.9901553791062443,3.648259649951183,0,False
Exp2_to_Exp1,Exp1,0.0,6010,30060.5,2101.6214370209877,0.9337429841135128,0.0008540564035618434,0.0006579688162035625,0.0002281186716365328,0.0,2.9843034772791466,4.6299297514534175,0,False
Exp2_to_Exp1,Exp1,0.0,6011,30065.5,2101.8119602059774,0.19052318498978443,0.00023309777195460065,0.0006579688162035625,0.00036953042292751475,0.0,2.9784052961173813,3.9123467005434325,0,False
Exp2_to_Exp1,Exp1,0.0,6012,30070.5,2101.992245974884,0.1802857689067101,0.00022057395854705087,0.0006579688162035625,0.00026234068934318877,0.0,2.9724615995349177,3.7309016456990776,0,False
Exp2_to_Exp1,Exp1,0.0,6013,30075.5,2102.3835044339216,0.3912584590376065,0.0004185500517623835,0.0006579688162035625,0.00033364287729506915,0.0,2.9664729870068296,4.106410219802744,0,False
Exp2_to_Exp1,Exp1,0.0,6014,30080.5,2102.534320842264,0.15081640834251644,0.0002067261577519765,0.0006579688162035625,0.0004829112695888834,0.0,2.9604399181491834,3.9920668163057766,0,False
Exp2_to_Exp1,Exp1,0.0,6015,30085.5,2102.750462967704,0.21614212543988126,0.00025630686648194575,0.0006579688162035625,0.0004392569420227351,0.0,2.954362732884198,4.0319690463646864,0,False
Exp2_to_Exp1,Exp1,0.0,6016,30090.5,2103.519425177241,0.7689622095365893,0.0007137530200136001,0.0006579688162035625,0.00019473172013839753,0.0,2.9482416680495596,4.3386142889422565,0,False
Exp2_to_Exp1,Exp1,0.0,6017,30095.5,2104.438989502738,0.9195643254971356,0.0008241872324777896,0.0006579688162035625,0.00012924001947478683,0.0,2.942076871141381,4.4259866801971715,0,False
Exp2_to_Exp1,Exp1,0.0,6018,30100.5,2105.1351465909256,0.696157088187819,0.0006956915489953361,0.0006579688162035625,0.00020862599458170529,0.0,2.93586841169201,4.242356182503756,0,False
Exp2_to_Exp1,Exp1,0.0,6019,30105.5,2105.263601467305,0.12845487637926245,0.00014008040519191304,0.0006579688162035625,0.0002958452383516155,0.0,2.9296162907692254,3.6926550918737004,0,False
