direction,dataset,entry_cycle,window_index,center_cycle,progression_uncertainty,prediction_ensemble_uncertainty,adapter_support_uncertainty,primitive_match_uncertainty,private_state_support_uncertainty,change_point_uncertainty,entry_prior_uncertainty,ood_uncertainty,initial_match_quality
Exp2_to_Exp1,Exp1,0.0,8275,41385.5,1.7689520190227088,0.01748219299356077,0.0,1.0,1.0,0.07991006527749331,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8276,41390.5,1.7714483011924573,0.01632921003437122,0.0,1.0,1.0,0.12354125099454123,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8277,41395.5,1.7719302246412483,0.01609090256283201,0.0,1.0,1.0,0.13029890195967778,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8278,41400.5,1.7688560723436861,0.01763454430454372,0.0,1.0,1.0,0.0777227605936822,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8279,41405.5,1.7677339672233758,0.017421154007312523,0.0,1.0,1.0,0.04560572626709023,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8280,41410.5,1.767490578441958,0.01701629692389855,0.0,1.0,1.0,0.035119660022344186,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8281,41415.5,1.767422684221159,0.01747304374003007,0.0,1.0,1.0,0.031267194341434136,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8282,41420.5,1.7673907336077352,0.017639386067915614,0.0,1.0,1.0,0.029306267275706024,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8283,41425.5,1.7673718388306716,0.018125894821390858,0.0,1.0,1.0,0.027832869572380174,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8284,41430.5,1.7673524536286096,0.018130586586139315,0.0,1.0,1.0,0.02657023103229575,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8285,41435.5,1.7673356083932565,0.018150919564724855,0.0,1.0,1.0,0.025410565001932676,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8286,41440.5,1.7673224742739337,0.01830725142366338,0.0,1.0,1.0,0.02436334580984302,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8287,41445.5,1.7673113760674273,0.018445993978542328,0.0,1.0,1.0,0.0234359826652572,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8288,41450.5,1.7672971397737178,0.01813580083473951,0.0,1.0,1.0,0.022589222661399733,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8289,41455.5,1.767288410614575,0.018247580390320532,0.0,1.0,1.0,0.021802571006402698,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8290,41460.5,1.7672793582250148,0.018144766051438225,0.0,1.0,1.0,0.02114467954731921,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8291,41465.5,1.7672309072014403,0.013612774494979876,0.0,1.0,1.0,0.020488331766504355,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8292,41470.5,1.7671964539996596,0.009380179814521297,0.0,1.0,1.0,0.0198826370388373,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8293,41475.5,1.7671775375884662,0.006415143007837908,0.0,1.0,1.0,0.019372539777318128,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8294,41480.5,1.7671801501588598,0.0083501385047136,0.0,1.0,1.0,0.01886685724869764,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8295,41485.5,1.7671730605184541,0.007844767723756666,0.0,1.0,1.0,0.018414272766549958,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8296,41490.5,1.7671736335151491,0.008784770228617464,0.0,1.0,1.0,0.01804103110038215,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8297,41495.5,1.7671802801618932,0.010312682077809488,0.0,1.0,1.0,0.017882706211017323,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8298,41500.5,1.7671884503545412,0.012297724314413347,0.0,1.0,1.0,0.017429430374263193,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8299,41505.5,1.7671978765396412,0.013994535152670606,0.0,1.0,1.0,0.017102275640310336,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8300,41510.5,1.767208999931279,0.01572552521425662,0.0,1.0,1.0,0.01674387335258173,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8301,41515.5,1.7672222447991004,0.017092897072578852,0.0,1.0,1.0,0.016801648205991435,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8302,41520.5,1.7672325807857925,0.018523099446441732,0.0,1.0,1.0,0.016367326529070147,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8303,41525.5,1.7672427136437125,0.019717901152063736,0.0,1.0,1.0,0.01606279243936817,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8304,41530.5,1.7672537030068523,0.020873800739519312,0.0,1.0,1.0,0.015809340091157302,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8305,41535.5,1.7672668247372352,0.022117323276021405,0.0,1.0,1.0,0.015583768091602463,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8306,41540.5,1.767281945638814,0.02345424016542772,0.0,1.0,1.0,0.015341903375227218,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8307,41545.5,1.767295069005725,0.02455946125530918,0.0,1.0,1.0,0.015122625261481408,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8308,41550.5,1.7673044297465217,0.02532334621310177,0.0,1.0,1.0,0.014955786112740595,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8309,41555.5,1.7673110191080588,0.025892794356915907,0.0,1.0,1.0,0.014758098155122223,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8310,41560.5,1.7673181035395598,0.026487719673161193,0.0,1.0,1.0,0.014549220088426684,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8311,41565.5,1.7673120350142961,0.026172927393745785,0.0,1.0,1.0,0.014380785027738981,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8312,41570.5,1.7673025763734345,0.025629062541153345,0.0,1.0,1.0,0.014196746438550989,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8313,41575.5,1.767291411752124,0.024909228778610862,0.0,1.0,1.0,0.014087738444112275,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8314,41580.5,1.767276708295927,0.023955080655097168,0.0,1.0,1.0,0.013896682916982083,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8315,41585.5,1.767262010961215,0.022911409677450218,0.0,1.0,1.0,0.013787048025913384,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8316,41590.5,1.767246098420627,0.021729085886999042,0.0,1.0,1.0,0.013660864154349367,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8317,41595.5,1.767229595077142,0.020458866638323886,0.0,1.0,1.0,0.013486159289956298,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8318,41600.5,1.7672179870413203,0.01915873765799146,0.0,1.0,1.0,0.013869264354264957,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8319,41605.5,1.7672049649477142,0.018251893269163235,0.0,1.0,1.0,0.013425964693189622,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8320,41610.5,1.767191962973054,0.017087400305948828,0.0,1.0,1.0,0.013245933237790615,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8321,41615.5,1.7671813589424832,0.01604982985167237,0.0,1.0,1.0,0.013128532116500011,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8322,41620.5,1.7671774684404407,0.014746016908867761,0.0,1.0,1.0,0.014098225026152865,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8323,41625.5,1.7671635483861985,0.013790495205725771,0.0,1.0,1.0,0.013297706075913745,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8324,41630.5,1.7671559089529243,0.01302526690024047,0.0,1.0,1.0,0.013051780315861475,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8325,41635.5,1.767148591807365,0.012178957751753313,0.0,1.0,1.0,0.012877053810330379,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8326,41640.5,1.7671424712058144,0.011412049918202574,0.0,1.0,1.0,0.012738864001825596,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8327,41645.5,1.7671382228243213,0.010820871913609524,0.0,1.0,1.0,0.012665200264107022,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8328,41650.5,1.7671331314542444,0.010106718218944486,0.0,1.0,1.0,0.01254426283711132,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8329,41655.5,1.7671286486073738,0.009452215092455613,0.0,1.0,1.0,0.01242241356457124,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8330,41660.5,1.767125013126051,0.008860316849807788,0.0,1.0,1.0,0.012341264159973608,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8331,41665.5,1.7671224204163714,0.008439608964928094,0.0,1.0,1.0,0.01226465404054345,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8332,41670.5,1.7671191455812323,0.007906548235093106,0.0,1.0,1.0,0.012147476065050244,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8333,41675.5,1.7671161682767211,0.00737903945755973,0.0,1.0,1.0,0.012045827563313748,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8334,41680.5,1.7671134860924094,0.006850683812034355,0.0,1.0,1.0,0.011964148986668494,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8335,41685.5,1.7671112782495553,0.006411290893966176,0.0,1.0,1.0,0.011881290580152777,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8336,41690.5,1.767109175668612,0.005963731999083281,0.0,1.0,1.0,0.01180138266660942,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8337,41695.5,1.767107347271963,0.005559920151001368,0.0,1.0,1.0,0.011724507259112341,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8338,41700.5,1.7671061178279512,0.005340983210267599,0.0,1.0,1.0,0.011640685689459118,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8339,41705.5,1.7671047882183621,0.005021390976389348,0.0,1.0,1.0,0.011580940243543761,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8340,41710.5,1.767103362437091,0.0046968081981879515,0.0,1.0,1.0,0.011499283856956186,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8341,41715.5,1.7671027458210127,0.004469586757662093,0.0,1.0,1.0,0.011495089489784152,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8342,41720.5,1.7671020399433162,0.004100375819281644,0.0,1.0,1.0,0.011524169816946893,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8343,41725.5,1.7671008858706723,0.003953377694647259,0.0,1.0,1.0,0.011397879176300507,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8344,41730.5,1.7671002925299715,0.0037377824110711028,0.0,1.0,1.0,0.011378613367093249,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8345,41735.5,1.7671005364573096,0.003440524479324897,0.0,1.0,1.0,0.011509506462859325,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8346,41740.5,1.7670986993272708,0.0032900908864360746,0.0,1.0,1.0,0.011268915923506472,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8347,41745.5,1.7670980840806292,0.003270137131474571,0.0,1.0,1.0,0.01117787835734928,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8348,41750.5,1.7671017216511868,0.0029648852962953645,0.0,1.0,1.0,0.011819649646614304,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8349,41755.5,1.767098109237105,0.0028958290631623017,0.0,1.0,1.0,0.011284584325016373,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8350,41760.5,1.7670969337818698,0.002782624446200516,0.0,1.0,1.0,0.011127910067803334,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8351,41765.5,1.7670974689623464,0.002615942787691007,0.0,1.0,1.0,0.011252628868964588,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8352,41770.5,1.7025058858834696,0.002521852538988911,0.0,1.0,1.0,0.011160773007335232,0.35,0.8808492316358728,0.0
Exp2_to_Exp1,Exp1,0.0,8353,41775.5,1.5999106630762912,0.002522924984734987,0.0,1.0,1.0,0.011048553649560224,0.35,0.6611245677911173,0.0
Exp2_to_Exp1,Exp1,0.0,8354,41780.5,1.6866604953114408,0.0020222686851106,0.0,1.0,1.0,0.011592321658709083,0.35,0.8498147768497328,0.0
Exp2_to_Exp1,Exp1,0.0,8355,41785.5,1.599947652166785,0.0020807394381825097,0.0,1.0,1.0,0.011126489507271436,0.35,0.661214308245551,0.0
Exp2_to_Exp1,Exp1,0.0,8356,41790.5,1.6473609423469948,0.002063843975794039,0.0,1.0,1.0,0.011031154521738857,0.35,0.7688771869085073,0.0
Exp2_to_Exp1,Exp1,0.0,8357,41795.5,1.6391774423332433,0.0020604522380661683,0.0,1.0,1.0,0.010933987415446664,0.35,0.7511849904716722,0.0
Exp2_to_Exp1,Exp1,0.0,8358,41800.5,1.6070956299226091,0.0021429140096160823,0.0,1.0,1.0,0.012350984198285505,0.35,0.6783061438799066,0.0
Exp2_to_Exp1,Exp1,0.0,8359,41805.5,1.5515318519714745,0.002372091391376352,0.0,1.0,1.0,0.011345309659394618,0.35,0.5334948404747668,0.0
Exp2_to_Exp1,Exp1,0.0,8360,41810.5,1.5319675159186168,0.0023940471554021246,0.0,1.0,1.0,0.010995109197516907,0.35,0.4736009353261557,0.0
Exp2_to_Exp1,Exp1,0.0,8361,41815.5,1.5589252385848227,0.0024271483915682553,0.0,1.0,1.0,0.010883828966730413,0.35,0.5546382160602121,0.0
Exp2_to_Exp1,Exp1,0.0,8362,41820.5,1.532888847411386,0.0024156799071393073,0.0,1.0,1.0,0.010816537812087603,0.35,0.4765767362330573,0.0
Exp2_to_Exp1,Exp1,0.0,8363,41825.5,1.4921035517174484,0.002323811521050469,0.0,1.0,1.0,0.010778223463377824,0.35,0.3221047016838036,0.0
Exp2_to_Exp1,Exp1,0.0,8364,41830.5,1.5102749919404184,0.0023884381134101156,0.0,1.0,1.0,0.010742271944698902,0.35,0.3978812011611946,0.0
Exp2_to_Exp1,Exp1,0.0,8365,41835.5,1.4816076602470334,0.0023818249819658917,0.0,1.0,1.0,0.010692088277128262,0.35,0.26933485675032504,0.0
Exp2_to_Exp1,Exp1,0.0,8366,41840.5,1.475340304444737,0.002288786663564996,0.0,1.0,1.0,0.01064465960488398,0.35,0.2324015202114537,0.0
Exp2_to_Exp1,Exp1,0.0,8367,41845.5,1.4928406045889624,0.002337045333955033,0.0,1.0,1.0,0.010577161481027844,0.35,0.3255084216785337,0.0
Exp2_to_Exp1,Exp1,0.0,8368,41850.5,1.4796319263408846,0.002489368589402804,0.0,1.0,1.0,0.010528869697988148,0.35,0.25825100850557375,0.0
Exp2_to_Exp1,Exp1,0.0,8369,41855.5,1.481137109691106,0.0024968382403893884,0.0,1.0,1.0,0.010484698460729606,0.35,0.26674140023834214,0.0
Exp2_to_Exp1,Exp1,0.0,8370,41860.5,1.4744244744973771,0.002445751787828685,0.0,1.0,1.0,0.01044616859658378,0.35,0.22652246435334242,0.0
Exp2_to_Exp1,Exp1,0.0,8371,41865.5,1.5007490965114458,0.002551404432567348,0.0,1.0,1.0,0.010637634481010056,0.35,0.36003913918904845,0.0
Exp2_to_Exp1,Exp1,0.0,8372,41870.5,1.4938564939787216,0.0023270260170345854,0.0,1.0,1.0,0.010465113728425863,0.35,0.330139805153764,0.0
Exp2_to_Exp1,Exp1,0.0,8373,41875.5,1.4799314740001548,0.002135485305710523,0.0,1.0,1.0,0.010370532729244914,0.35,0.2599712666617062,0.0
Exp2_to_Exp1,Exp1,0.0,8374,41880.5,1.514716489076109,0.002444054578972857,0.0,1.0,1.0,0.010828316863111679,0.35,0.4144186487480761,0.0
Exp2_to_Exp1,Exp1,0.0,8375,41885.5,1.5198959268294931,0.0024229992951769934,0.0,1.0,1.0,0.01043694290717802,0.35,0.4329767057129656,0.0
Exp2_to_Exp1,Exp1,0.0,8376,41890.5,1.578519068474144,0.0026467785054774006,0.0,1.0,1.0,0.010377360923710314,0.35,0.6075423890398763,0.0
Exp2_to_Exp1,Exp1,0.0,8377,41895.5,1.6423628644572075,0.0028216321522578176,0.0,1.0,1.0,0.01090386166965259,0.35,0.7581087802820714,0.0
Exp2_to_Exp1,Exp1,0.0,8378,41900.5,1.6042319383145813,0.002553480412919508,0.0,1.0,1.0,0.010502083182634531,0.35,0.6715231179156564,0.0
Exp2_to_Exp1,Exp1,0.0,8379,41905.5,1.5644226624424051,0.002609641379123664,0.0,1.0,1.0,0.010369833972080316,0.35,0.5699157157673822,0.0
Exp2_to_Exp1,Exp1,0.0,8380,41910.5,1.5399370653068785,0.0024296580780343636,0.0,1.0,1.0,0.010315385163263552,0.35,0.49879239639003964,0.0
Exp2_to_Exp1,Exp1,0.0,8381,41915.5,1.504825903808039,0.002369672380369609,0.0,1.0,1.0,0.010300719316082767,0.35,0.3766819355982743,0.0
Exp2_to_Exp1,Exp1,0.0,8382,41920.5,1.5188150373273102,0.0023402066335791193,0.0,1.0,1.0,0.010386682409246525,0.35,0.42916868230685257,0.0
Exp2_to_Exp1,Exp1,0.0,8383,41925.5,1.562872000080292,0.002342388172249291,0.0,1.0,1.0,0.010292986836825,0.35,0.565647820003401,0.0
Exp2_to_Exp1,Exp1,0.0,8384,41930.5,1.5486375905500374,0.002391829120555416,0.0,1.0,1.0,0.010283428304736834,0.35,0.5250399195493464,0.0
Exp2_to_Exp1,Exp1,0.0,8385,41935.5,1.5605274014928487,0.0024967509197776124,0.0,1.0,1.0,0.010187294064463144,0.35,0.5591384051239116,0.0
Exp2_to_Exp1,Exp1,0.0,8386,41940.5,1.5320146481992851,0.0025610879005962196,0.0,1.0,1.0,0.010127953346924862,0.35,0.47377183082887814,0.0
Exp2_to_Exp1,Exp1,0.0,8387,41945.5,1.5748775086579465,0.0025342117563156804,0.0,1.0,1.0,0.01054608456716856,0.35,0.5980146529540363,0.0
Exp2_to_Exp1,Exp1,0.0,8388,41950.5,1.557858901405595,0.002652736925088989,0.0,1.0,1.0,0.010340559897479,0.35,0.551643356251537,0.0
Exp2_to_Exp1,Exp1,0.0,8389,41955.5,1.5697502050063663,0.0026818684401408634,0.0,1.0,1.0,0.010161338801412505,0.35,0.5843845145903179,0.0
Exp2_to_Exp1,Exp1,0.0,8390,41960.5,1.6327336538898811,0.0027154771516798514,0.0,1.0,1.0,0.01102776330712979,0.35,0.7370143819254023,0.0
Exp2_to_Exp1,Exp1,0.0,8391,41965.5,1.685176578662822,0.0029028604637645846,0.0,1.0,1.0,0.010360419327832536,0.35,0.8468791746088772,0.0
Exp2_to_Exp1,Exp1,0.0,8392,41970.5,1.7670943922456774,0.0031548349887273483,0.0,1.0,1.0,0.010613110868842259,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8393,41975.5,1.7013323766683897,0.0032443836711277224,0.0,1.0,1.0,0.010256894002022046,0.35,0.8785875744626354,0.0
Exp2_to_Exp1,Exp1,0.0,8394,41980.5,1.7255705466707811,0.0030872036370154874,0.0,1.0,1.0,0.01025522731754158,0.35,0.9246507508373459,0.0
Exp2_to_Exp1,Exp1,0.0,8395,41985.5,1.6676078358610187,0.0029709537345505867,0.0,1.0,1.0,0.01018161228373192,0.35,0.8113589849322437,0.0
Exp2_to_Exp1,Exp1,0.0,8396,41990.5,1.7170919257409383,0.002788170389399337,0.0,1.0,1.0,0.010362660524250607,0.35,0.9087296203037858,0.0
Exp2_to_Exp1,Exp1,0.0,8397,41995.5,1.767091261637397,0.002856158892545126,0.0,1.0,1.0,0.010167069962785678,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8398,42000.5,1.7670913080277137,0.0030652108272904424,0.0,1.0,1.0,0.010114118334332494,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8399,42005.5,1.7670916422723817,0.0031472505202134087,0.0,1.0,1.0,0.010147265792592052,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8400,42010.5,1.7670912136930148,0.0032121369886528132,0.0,1.0,1.0,0.010051849930168222,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8401,42015.5,1.7304144894334583,0.0034113006950890873,0.0,1.0,1.0,0.010398014199371138,0.35,0.933656547971219,0.0
Exp2_to_Exp1,Exp1,0.0,8402,42020.5,1.6529981585277262,0.003550994053680128,0.0,1.0,1.0,0.010143105181338655,0.35,0.7808888653032291,0.0
Exp2_to_Exp1,Exp1,0.0,8403,42025.5,1.6542812734893217,0.0035018631603660998,0.0,1.0,1.0,0.010140984601654844,0.35,0.7836015755491862,0.0
Exp2_to_Exp1,Exp1,0.0,8404,42030.5,1.6930866668483198,0.0034076629767061358,0.0,1.0,1.0,0.009994063436346769,0.35,0.8625143291497367,0.0
Exp2_to_Exp1,Exp1,0.0,8405,42035.5,1.71601451181249,0.0032785106216379977,0.0,1.0,1.0,0.010005021042687485,0.35,0.906694521695757,0.0
Exp2_to_Exp1,Exp1,0.0,8406,42040.5,1.7578606751727819,0.0032002084760671713,0.0,1.0,1.0,0.009918438181032512,0.35,0.9835982597425978,0.0
Exp2_to_Exp1,Exp1,0.0,8407,42045.5,1.7670967821435222,0.0029124793728095536,0.0,1.0,1.0,0.011070452831446453,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8408,42050.5,1.767092503855727,0.003256371769067199,0.0,1.0,1.0,0.010262223248626431,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8409,42055.5,1.7670921500355303,0.0033979121215506414,0.0,1.0,1.0,0.010154846646200377,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8410,42060.5,1.7670914727083393,0.0035891937326347064,0.0,1.0,1.0,0.00996948378189913,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8411,42065.5,1.767101272202344,0.003530117319625858,0.0,1.0,1.0,0.01159502008848023,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8412,42070.5,1.7670942779190792,0.0039361067711236085,0.0,1.0,1.0,0.010329284478513761,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8413,42075.5,1.7670922677529273,0.0038349876801904038,0.0,1.0,1.0,0.010018763480401111,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8414,42080.5,1.7670916329882225,0.0038015676186829994,0.0,1.0,1.0,0.009919045348361905,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8415,42085.5,1.7670912495894788,0.0037173422192553762,0.0,1.0,1.0,0.009882597964631645,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8416,42090.5,1.7333704816155635,0.003847077814214132,0.0,1.0,1.0,0.009984788572772674,0.35,0.9391265785428601,0.0
Exp2_to_Exp1,Exp1,0.0,8417,42095.5,1.6910696723742589,0.0036922526101256493,0.0,1.0,1.0,0.009862352013435365,0.35,0.858548623030408,0.0
Exp2_to_Exp1,Exp1,0.0,8418,42100.5,1.719655858474965,0.0034898384687465063,0.0,1.0,1.0,0.009785177966743918,0.35,0.913569013762447,0.0
Exp2_to_Exp1,Exp1,0.0,8419,42105.5,1.7207923328516153,0.003336311155216784,0.0,1.0,1.0,0.009766779633620586,0.35,0.915707230420492,0.0
Exp2_to_Exp1,Exp1,0.0,8420,42110.5,1.7343416900644006,0.0032699949596007583,0.0,1.0,1.0,0.009735505771696016,0.35,0.9409227518536126,0.0
Exp2_to_Exp1,Exp1,0.0,8421,42115.5,1.7670896616783034,0.003436642978111514,0.0,1.0,1.0,0.009698551200135245,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8422,42120.5,1.7670898979093232,0.0035548996906920294,0.0,1.0,1.0,0.009698968057042241,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8423,42125.5,1.7670898745126036,0.003523602436540296,0.0,1.0,1.0,0.00970612336819868,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8424,42130.5,1.7670895165163993,0.003556126928408715,0.0,1.0,1.0,0.009628776839825846,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8425,42135.5,1.76708981549406,0.003728301873027666,0.0,1.0,1.0,0.0096185127735383,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8426,42140.5,1.7670897439047986,0.0037932743402160018,0.0,1.0,1.0,0.009579879086194412,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8427,42145.5,1.7670894082017874,0.003699560443904935,0.0,1.0,1.0,0.009554571233979538,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8428,42150.5,1.7670900880332545,0.0035716603474936813,0.0,1.0,1.0,0.009727408068825617,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8429,42155.5,1.7670897334862015,0.0036287198280775244,0.0,1.0,1.0,0.00964150324085102,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8430,42160.5,1.767089009660793,0.0035820321432634156,0.0,1.0,1.0,0.009525602851646203,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8431,42165.5,1.7670928827224766,0.003530961887277823,0.0,1.0,1.0,0.010236624276735313,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8432,42170.5,1.7671060302124764,0.003358964908016867,0.0,1.0,1.0,0.0123466338750446,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8433,42175.5,1.767093386275179,0.003505943075302619,0.0,1.0,1.0,0.010331707537064125,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8434,42180.5,1.7670905922597608,0.003511231162685643,0.0,1.0,1.0,0.009840351044257909,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8435,42185.5,1.7670915098284707,0.0034806124678996983,0.0,1.0,1.0,0.010014461778465862,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8436,42190.5,1.7670898439738256,0.003446831355925334,0.0,1.0,1.0,0.009728105110601407,0.35,1.0,0.0
Exp2_to_Exp1,Exp1,0.0,8437,42195.5,1.7407687868072992,0.0034251051831805,0.0,1.0,1.0,0.009649729689166614,0.35,0.9527177548959432,0.0
Exp2_to_Exp1,Exp1,0.0,8438,42200.5,1.6849015004258288,0.00338880284461287,0.0,1.0,1.0,0.00963379693989322,0.35,0.8463384500948842,0.0
Exp2_to_Exp1,Exp1,0.0,8439,42205.5,1.6380983629673314,0.003394682925541889,0.0,1.0,1.0,0.009671300053175512,0.35,0.7488398953310164,0.0
Exp2_to_Exp1,Exp1,0.0,8440,42210.5,1.6856216902625987,0.003300678735628491,0.0,1.0,1.0,0.009578605728714726,0.35,0.847772279869965,0.0
Exp2_to_Exp1,Exp1,0.0,8441,42215.5,1.6725490290708511,0.0032676163852501106,0.0,1.0,1.0,0.009569772438665212,0.35,0.8214730651606765,0.0
Exp2_to_Exp1,Exp1,0.0,8442,42220.5,1.702059899921476,0.0031870779094291314,0.0,1.0,1.0,0.009558154812864874,0.35,0.8800036290446064,0.0
Exp2_to_Exp1,Exp1,0.0,8443,42225.5,1.699124754473699,0.003149752197092361,0.0,1.0,1.0,0.009559295786940937,0.35,0.8743132334526695,0.0
