protocol_id,output_name,horizon_cycles,segment,model,prediction_count,MAE,RMSE,direction_accuracy
B_Exp2_to_Exp1,V50_norm,100,middle,Safe_Ensemble,297,0.7375121638960628,1.3975283104024177,0.3131313131313131
B_Exp2_to_Exp1,V50_norm,100,late,Zero_Delta,297,0.5406177118985094,1.8763052658095352,0.101010101010101
B_Exp2_to_Exp1,V50_norm,100,late,Local_Linear,297,0.5414810584780909,1.876572609598235,0.202020202020202
B_Exp2_to_Exp1,V50_norm,100,late,Kalman_Trend,297,0.6620987765904768,2.226346632117059,0.3838383838383838
B_Exp2_to_Exp1,V50_norm,100,late,Frozen_Ridge,297,3.21467659761834,3.542259110066919,0.4848484848484848
B_Exp2_to_Exp1,V50_norm,100,late,Robust_Online_RLS,297,0.7738563393556595,1.63780495643779,0.5084175084175084
B_Exp2_to_Exp1,V50_norm,100,late,Safe_Ensemble,297,0.7738563393556595,1.63780495643779,0.5084175084175084
B_Exp2_to_Exp1,V50_norm,500,early,Zero_Delta,295,0.6381923951406727,1.2317192066111504,0.0
B_Exp2_to_Exp1,V50_norm,500,early,Local_Linear,295,0.7415074953327784,1.3527366411829909,0.2677966101694915
B_Exp2_to_Exp1,V50_norm,500,early,Kalman_Trend,295,1.211689336326076,2.4406324288552463,0.3898305084745763
B_Exp2_to_Exp1,V50_norm,500,early,Frozen_Ridge,295,3.1656880852198124,3.4525365208969503,0.4576271186440678
B_Exp2_to_Exp1,V50_norm,500,early,Robust_Online_RLS,295,1.4966644287622288,2.341751882189594,0.5491525423728814
B_Exp2_to_Exp1,V50_norm,500,early,Safe_Ensemble,295,2.662455846219017,3.152431404369016,0.4644067796610169
B_Exp2_to_Exp1,V50_norm,500,middle,Zero_Delta,294,0.6301482703197294,1.8491955493733383,0.4081632653061224
B_Exp2_to_Exp1,V50_norm,500,middle,Local_Linear,294,0.6301482703197294,1.8491955493733383,0.4081632653061224
B_Exp2_to_Exp1,V50_norm,500,middle,Kalman_Trend,294,1.3117937181243788,3.697930961037714,0.2108843537414966
B_Exp2_to_Exp1,V50_norm,500,middle,Frozen_Ridge,294,3.225690826515612,3.4602397463081216,0.3401360544217687
B_Exp2_to_Exp1,V50_norm,500,middle,Robust_Online_RLS,294,0.9688759027428896,1.7956388070571254,0.3809523809523809
B_Exp2_to_Exp1,V50_norm,500,middle,Safe_Ensemble,294,0.9688759027428896,1.7956388070571254,0.3809523809523809
B_Exp2_to_Exp1,V50_norm,500,late,Zero_Delta,294,0.7568353084094659,2.253883637442762,0.0748299319727891
B_Exp2_to_Exp1,V50_norm,500,late,Local_Linear,294,0.7671035514896324,2.2587301781016627,0.1428571428571428
B_Exp2_to_Exp1,V50_norm,500,late,Kalman_Trend,294,1.537869141648352,4.5159538560359,0.3435374149659864
B_Exp2_to_Exp1,V50_norm,500,late,Frozen_Ridge,294,2.5551486830911294,2.97209429825961,0.5340136054421769
B_Exp2_to_Exp1,V50_norm,500,late,Robust_Online_RLS,294,0.8227007369283224,1.8139906886621195,0.5680272108843537
B_Exp2_to_Exp1,V50_norm,500,late,Safe_Ensemble,294,0.8227007369283224,1.8139906886621195,0.5680272108843537
B_Exp2_to_Exp1,V50_norm,1000,early,Zero_Delta,291,0.7023348927581415,1.330519244101935,0.0
B_Exp2_to_Exp1,V50_norm,1000,early,Local_Linear,291,0.9370339689879438,1.7048905318386764,0.2920962199312715
B_Exp2_to_Exp1,V50_norm,1000,early,Kalman_Trend,291,1.9476471755013816,3.985608175207529,0.4123711340206185
B_Exp2_to_Exp1,V50_norm,1000,early,Frozen_Ridge,291,1.3817195274681466,1.7430474852831903,0.5807560137457045
B_Exp2_to_Exp1,V50_norm,1000,early,Robust_Online_RLS,291,1.6615845723159777,2.124978727956246,0.5051546391752577
B_Exp2_to_Exp1,V50_norm,1000,early,Safe_Ensemble,291,1.3817195274681466,1.7430474852831903,0.5807560137457045
B_Exp2_to_Exp1,V50_norm,1000,middle,Zero_Delta,291,0.6800521409906533,1.88094194703299,0.3470790378006873
B_Exp2_to_Exp1,V50_norm,1000,middle,Local_Linear,291,0.6800521409906533,1.88094194703299,0.3470790378006873
B_Exp2_to_Exp1,V50_norm,1000,middle,Kalman_Trend,291,2.143828021572808,5.920146364160739,0.2336769759450171
B_Exp2_to_Exp1,V50_norm,1000,middle,Frozen_Ridge,291,1.657396624992187,2.1669136265023337,0.4776632302405498
B_Exp2_to_Exp1,V50_norm,1000,middle,Robust_Online_RLS,291,1.2814813505687133,2.2358033800246138,0.5017182130584192
B_Exp2_to_Exp1,V50_norm,1000,middle,Safe_Ensemble,291,1.6233418429194575,2.2751679996573952,0.4845360824742268
B_Exp2_to_Exp1,V50_norm,1000,late,Zero_Delta,291,0.9040634800668824,2.524765577360004,0.0515463917525773
B_Exp2_to_Exp1,V50_norm,1000,late,Local_Linear,291,0.92510287909106,2.529264537609402,0.1237113402061855
B_Exp2_to_Exp1,V50_norm,1000,late,Kalman_Trend,291,2.677275643879909,7.553209220788557,0.4295532646048109
B_Exp2_to_Exp1,V50_norm,1000,late,Frozen_Ridge,291,2.1351938496065603,3.250459176773279,0.5945017182130584
B_Exp2_to_Exp1,V50_norm,1000,late,Robust_Online_RLS,291,1.1918105172245037,2.334918652992513,0.5910652920962199
B_Exp2_to_Exp1,V50_norm,1000,late,Safe_Ensemble,291,1.1918105172245037,2.334918652992513,0.5910652920962199
B_Exp2_to_Exp1,instability_score,100,early,Zero_Delta,285,0.7208743003261475,1.5351071555811096,0.0701754385964912
B_Exp2_to_Exp1,instability_score,100,early,Local_Linear,285,0.7462027056990306,1.5458723768698648,0.4807017543859649
B_Exp2_to_Exp1,instability_score,100,early,Kalman_Trend,285,0.8411622819825277,1.749451193672298,0.4105263157894737
B_Exp2_to_Exp1,instability_score,100,early,Frozen_Ridge,285,4.784351347727677,5.198339384426741,0.4421052631578947
B_Exp2_to_Exp1,instability_score,100,early,Robust_Online_RLS,285,2.499738821305436,3.84272155883144,0.4350877192982456
B_Exp2_to_Exp1,instability_score,100,early,Safe_Ensemble,285,3.897334108881355,4.662376322944763,0.4561403508771929
B_Exp2_to_Exp1,instability_score,100,middle,Zero_Delta,285,0.9629885949130635,2.8853188290977734,0.3719298245614035
B_Exp2_to_Exp1,instability_score,100,middle,Local_Linear,285,0.9638015056014716,2.885321437042356,0.3473684210526316
B_Exp2_to_Exp1,instability_score,100,middle,Kalman_Trend,285,1.1253532467985785,3.2686267278850587,0.2526315789473684
B_Exp2_to_Exp1,instability_score,100,middle,Frozen_Ridge,285,4.976195740133962,5.759345613962183,0.2771929824561403
B_Exp2_to_Exp1,instability_score,100,middle,Robust_Online_RLS,285,1.1708022822097934,2.921445205818244,0.3719298245614035
B_Exp2_to_Exp1,instability_score,100,middle,Safe_Ensemble,285,1.1708022822097934,2.921445205818244,0.3719298245614035
B_Exp2_to_Exp1,instability_score,100,late,Zero_Delta,285,1.5776206297068505,4.4775530839016815,0.0947368421052631
B_Exp2_to_Exp1,instability_score,100,late,Local_Linear,285,1.5952346919945686,4.495792458939795,0.175438596491228
B_Exp2_to_Exp1,instability_score,100,late,Kalman_Trend,285,1.6476762192106555,4.954268077415334,0.4842105263157895
B_Exp2_to_Exp1,instability_score,100,late,Frozen_Ridge,285,4.91892296734226,6.487029138638076,0.4105263157894737
B_Exp2_to_Exp1,instability_score,100,late,Robust_Online_RLS,285,1.7138445219579046,4.888509225912088,0.5824561403508772
B_Exp2_to_Exp1,instability_score,100,late,Safe_Ensemble,285,1.7138445219579046,4.888509225912088,0.5824561403508772
B_Exp2_to_Exp1,instability_score,500,early,Zero_Delta,283,1.4169876827004844,2.9771681663343794,0.0530035335689045
B_Exp2_to_Exp1,instability_score,500,early,Local_Linear,283,1.5913247125450414,3.0779994750272204,0.5653710247349824
B_Exp2_to_Exp1,instability_score,500,early,Kalman_Trend,283,2.510568035295257,4.627907681454527,0.4028268551236749
B_Exp2_to_Exp1,instability_score,500,early,Frozen_Ridge,283,7.252112781233378,7.895472437518882,0.4134275618374558
B_Exp2_to_Exp1,instability_score,500,early,Robust_Online_RLS,283,4.943493829233987,7.555300032657227,0.469964664310954
B_Exp2_to_Exp1,instability_score,500,early,Safe_Ensemble,283,6.28823841146865,7.320688192389236,0.4664310954063604
B_Exp2_to_Exp1,instability_score,500,middle,Zero_Delta,282,2.2944839654104863,5.433717515375615,0.3226950354609929
B_Exp2_to_Exp1,instability_score,500,middle,Local_Linear,282,2.2990012214904816,5.433785914171388,0.2978723404255319
B_Exp2_to_Exp1,instability_score,500,middle,Kalman_Trend,282,3.8854617742996207,9.732743773958036,0.2872340425531915
B_Exp2_to_Exp1,instability_score,500,middle,Frozen_Ridge,282,9.492416088970032,10.551196779710928,0.3439716312056737
B_Exp2_to_Exp1,instability_score,500,middle,Robust_Online_RLS,282,2.659161153098333,5.1823589626196105,0.3829787234042553
B_Exp2_to_Exp1,instability_score,500,middle,Safe_Ensemble,282,2.659161153098333,5.1823589626196105,0.3829787234042553
B_Exp2_to_Exp1,instability_score,500,late,Zero_Delta,282,4.623108553316582,10.454577669472169,0.0673758865248227
B_Exp2_to_Exp1,instability_score,500,late,Local_Linear,282,4.758913681674021,10.58952719934051,0.1382978723404255
B_Exp2_to_Exp1,instability_score,500,late,Kalman_Trend,282,6.827985349450179,15.283695223605106,0.524822695035461
B_Exp2_to_Exp1,instability_score,500,late,Frozen_Ridge,282,10.1904316095926,12.665531026255964,0.4929078014184397
B_Exp2_to_Exp1,instability_score,500,late,Robust_Online_RLS,282,6.03356430649514,12.683595455426516,0.4964539007092198
B_Exp2_to_Exp1,instability_score,500,late,Safe_Ensemble,282,6.03356430649514,12.683595455426516,0.4964539007092198
B_Exp2_to_Exp1,instability_score,1000,early,Zero_Delta,279,2.0883517983286817,4.049088922601506,0.03584229390681
B_Exp2_to_Exp1,instability_score,1000,early,Local_Linear,279,2.4306133121974467,4.302730676757599,0.5663082437275986
B_Exp2_to_Exp1,instability_score,1000,early,Kalman_Trend,279,4.378319631396373,7.916504485453112,0.4623655913978494
B_Exp2_to_Exp1,instability_score,1000,early,Frozen_Ridge,279,9.98084759554884,10.914391119074734,0.4695340501792114
B_Exp2_to_Exp1,instability_score,1000,early,Robust_Online_RLS,279,7.484659357233801,10.414754842147763,0.4695340501792114
B_Exp2_to_Exp1,instability_score,1000,early,Safe_Ensemble,279,9.086131711374245,10.392722255506856,0.5017921146953405
B_Exp2_to_Exp1,instability_score,1000,middle,Zero_Delta,279,2.6349910698544394,5.717661695111791,0.2867383512544803
B_Exp2_to_Exp1,instability_score,1000,middle,Local_Linear,279,2.644752756755288,5.717940540200469,0.2616487455197133
B_Exp2_to_Exp1,instability_score,1000,middle,Kalman_Trend,279,6.376108968273964,15.672458967930822,0.3333333333333333
B_Exp2_to_Exp1,instability_score,1000,middle,Frozen_Ridge,279,13.899138148868836,14.93193004623244,0.3727598566308244
B_Exp2_to_Exp1,instability_score,1000,middle,Robust_Online_RLS,279,3.582514292828238,5.840735966298457,0.3548387096774194
B_Exp2_to_Exp1,instability_score,1000,middle,Safe_Ensemble,279,3.582514292828238,5.840735966298457,0.3548387096774194
B_Exp2_to_Exp1,instability_score,1000,late,Zero_Delta,279,7.259795541680211,14.00284011296858,0.03584229390681
B_Exp2_to_Exp1,instability_score,1000,late,Local_Linear,279,7.559606189271646,14.153992806854596,0.1254480286738351
B_Exp2_to_Exp1,instability_score,1000,late,Kalman_Trend,279,13.428994391624824,27.120466589636344,0.5412186379928315
B_Exp2_to_Exp1,instability_score,1000,late,Frozen_Ridge,279,16.35158338404431,19.06797222361088,0.5232974910394266
B_Exp2_to_Exp1,instability_score,1000,late,Robust_Online_RLS,279,8.496157687298423,15.39650555952658,0.4659498207885305
B_Exp2_to_Exp1,instability_score,1000,late,Safe_Ensemble,279,8.496157687298423,15.39650555952658,0.4659498207885305
